custom_id,paper_id,claim_index,claim,support_level,support_refs
10.1007_s11238-021-09864-7,10.1007_s11238-021-09864-7,2,"Justification requirements increase contributions and returns, but the effect on efficiency is not robust when controlling for the amount received.",medium,"Section 5.1 Sender and responder behavior | Tables 3, 4, 5"
10.1007_s11238-021-09864-7,10.1007_s11238-021-09864-7,3,"The combination of punishment and justification does not yield higher efficiency than justification alone, due to the costliness of punishment.",high,Table 6 | Section 5.2 | Section 6
10.1007_s11238-021-09864-7,10.1007_s11238-021-09864-7,4,Punishment is not an effective way to increase contributions or efficiency in this trust game context.,high,Section 6 Conclusions and discussion | Section 5.1 and 5.2
10.1007_s11238-022-09897-6,10.1007_s11238-022-09897-6,1,Third-party punishers receive higher payoffs than helpers and non-actors in ultimatum and delegation games when their punishment history is visible to proposers.,high,Section 5.2 Study 2 results | Figure 3b | Appendix B2(4) | Section 6.2 Study 3 results | Appendix B3(1)
10.1007_s11238-022-09897-6,10.1007_s11238-022-09897-6,2,Punishers are more frequently selected as delegates than helpers or non-actors in delegation games when their punishment history is known to the proposer.,high,Section 6.2 Study 3 results | Figure 4 | Appendix B3(2) | Table 2
10.1007_s11238-022-09897-6,10.1007_s11238-022-09897-6,3,"Helpers are more trusted and preferred as partners in trust games, but this does not translate into higher payoffs compared to punishers in ultimatum or delegation games.",high,Section 4.2 Study 1 results | Figure 2 | Appendix B1(1)-(3)
10.1007_s11238-022-09897-6,10.1007_s11238-022-09897-6,4,"The efficiency benefit of punishment depends on the visibility of the punishment signal; when the proposer is not informed, helpers are preferred and punishers do not gain a payoff advantage.",high,Section 6.2 Study 3 results | Figure 4 | Appendix B3(2)
10.1007_s11238-023-09929-9,10.1007_s11238-023-09929-9,1,"Introducing punishment increases cooperation (contributions) in public goods games, both with compulsory and optional participation.",high,Finding 2 | Section 3.1 Contributions under different institutions | Fig. 2
10.1007_s11238-023-09929-9,10.1007_s11238-023-09929-9,2,Contributions are highest when both punishment is possible and participation is compulsory.,high,Finding 3 | Section 3.1 | Fig. 2
10.1007_s11238-023-09929-9,10.1007_s11238-023-09929-9,3,Optional participation (opt-out) alone does not significantly increase contributions compared to compulsory participation.,high,Finding 1 | Section 3.1 | Fig. 2
10.1007_s11238-023-09929-9,10.1007_s11238-023-09929-9,4,Loners (those who opt out) are not responsible for anti-social punishment; low contributors are the main source of anti-social punishment.,high,Finding 5 | Section 3.3.1 Optional game | Table 4 | Fig. 4
10.1007_s11238-023-09929-9,10.1007_s11238-023-09929-9,5,Loners contribute significantly less than participants when forced to participate.,high,Finding 4 | Section 3.2 Individual cooperation | Table 3
10.1007_s11238-023-09931-1,10.1007_s11238-023-09931-1,1,"Voluntary costly punishment opportunities in repeated minimum effort games lead to a substantial and lasting increase in group efficiency, surpassing both baseline and communication-only treatments.",high,Section 3.1.1 | Figure 6 | Table 3 | Result 6 | Section 4 Concluding remarks
10.1007_s11238-023-09931-1,10.1007_s11238-023-09931-1,2,"Punishment is mainly targeted at minimum-effort players, and its use is widespread among participants.",high,Section 3.2 | Figure 5 | Result 4 | Result 5
10.1007_s11238-023-09931-1,10.1007_s11238-023-09931-1,3,"Costless disapproval (communication) produces only a temporary or mild improvement in effort and efficiency, and is less effective than punishment.",high,Section 3.1.1 | Result 2 | Result 3 | Figure 1 | Figure 2
10.1007_s11238-023-09931-1,10.1007_s11238-023-09931-1,4,"The introduction of punishment initially reduces net efficiency due to punishment costs and miscoordination, but this is reversed in later rounds as groups coordinate on higher efforts.",high,Section 3.3 | Figure 6 | Table 3 | Result 6
10.1007_s11238-024-09977-9,10.1007_s11238-024-09977-9,1,Efficiency (sum of total payoffs) is highest when punishment is not possible; enabling punishment (coordinated or uncoordinated) reduces efficiency.,high,Section 4.2.2 Efficiency | Fig. 6 | Result 5 | Concluding remarks
10.1007_s11238-024-09977-9,10.1007_s11238-024-09977-9,2,Coordinated punishment increases joint investment and allocator return compared to uncoordinated punishment.,high,Section 4.1.1 Descriptive statistics | Result 1 | Result 2 | Section 4.1.3 Econometric analysis
10.1007_s11238-024-09977-9,10.1007_s11238-024-09977-9,3,"The increased use of punishment in coordinated punishment treatments offsets the gains in investment and return, resulting in no net efficiency improvement over uncoordinated punishment.",high,Section 4.2.2 Efficiency | Fig. 6 | Result 5 | Concluding remarks
10.1007_s11238-024-09977-9,10.1007_s11238-024-09977-9,4,"Punishment decisions mainly affect the allocator's payoffs, not the investors'.",medium,Section 4.2.2 Efficiency | Appendix D Table D4
10.1007_s11238-024-09977-9,10.1007_s11238-024-09977-9,5,"Allowing for punishment can have detrimental effects on joint investment and allocator return, especially when punishment is uncoordinated.",high,Section 4.1.1 Descriptive statistics | Result 1 | Result 2 | Concluding remarks
10.1007_s11245-014-9294-z,10.1007_s11245-014-9294-z,1,"Institutions that include punishment for non-cooperation change the payoff matrix of social dilemmas, shifting the equilibrium from inefficient (defection/freeriding) to efficient (cooperation) outcomes.",high,Section 4 Three Case-Studies | Section 5 Institutions are Game Changers | Case Study 1: Property | Case Study 2: Commons Management
10.1007_s11245-014-9294-z,10.1007_s11245-014-9294-z,2,The presence of institutionalized punishment leads to higher group payoffs and resource preservation compared to non-institutionalized settings.,high,Section 4.1 Case Study 1: Property | Section 4.2 Case Study 2: Commons Management | Section 5
10.1007_s11245-014-9294-z,10.1007_s11245-014-9294-z,3,Universal social institutions are culturally selected because they provide a fitness advantage by solving cooperation problems through incentives (punishment/reward).,medium,Section 2.1 Multi-level Selection and Gene-Culture Coevolution | Section 6 Conclusion
10.1007_s11269-017-1661-2,10.1007_s11269-017-1661-2,1,"In order to let local government show strong willingness to implement emergency policies, the profit caused by local government i increasing its implement policy willingness must be more than the increased cost.",high,Section 3.3 Evolutional Result Analysis | Conclusion (1)
10.1007_s11269-017-1661-2,10.1007_s11269-017-1661-2,2,"Only if the central authority (MWR) increases the penalty on local government when it shows weak willingness, and lets the penalty be more than the cost saved by weak willingness, can all local governments be prevented from selecting weak cooperative willingness.",high,Section 3.3 Evolutional Result Analysis | Conclusion (2)
10.1007_s11269-017-1661-2,10.1007_s11269-017-1661-2,3,"The equilibrium willingness to cooperate depends on the relative size of penalties, costs, and benefits; increasing penalties for weak cooperation shifts the equilibrium toward stronger cooperation.",medium,Section 3.3 Evolutional Result Analysis | Tables 3 and 4 | Numerical Analysis
10.1007_s11284-006-0070-4,10.1007_s11284-006-0070-4,1,"Economic incentives, including punishments for non-cooperation and rewards for cooperation, are essential for achieving efficient and sustainable management of common pool resources.",high,"Cooperation, with sanctions | Social norms or economic incentives?"
10.1007_s11284-006-0070-4,10.1007_s11284-006-0070-4,2,Systems that include monitoring and sanctions can avoid the tragedy of the commons and achieve higher group profits and resource stocks.,high,"Cooperation, with sanctions | Social norms or economic incentives?"
10.1007_s11284-006-0070-4,10.1007_s11284-006-0070-4,3,"Social norms alone, without sanctions, are generally insufficient to achieve efficient outcomes, especially when resources are scarce or important.",medium,Social norms or economic incentives?
10.1007_s11284-006-0070-4,10.1007_s11284-006-0070-4,4,Public goods provision also requires external enforcement to overcome free-rider problems and achieve efficiency.,medium,Social norms or economic incentives?
10.1007_s11284-006-0162-1,10.1007_s11284-006-0162-1,1,"Cooperation in global commons problems is difficult to sustain due to individual incentives for selfishness, but social norms and willingness to punish defectors can help stabilize cooperation.",high,The evolution of cooperation and social norms | Fehr and Gächter (2002) discussion
10.1007_s11284-006-0162-1,10.1007_s11284-006-0162-1,2,"Punishment of defectors, even at a cost to oneself, can enhance the evolution of beneficial social norms and cooperation.",medium,The evolution of cooperation and social norms | Fehr and Gächter (2002) discussion
10.1007_s11284-006-0162-1,10.1007_s11284-006-0162-1,3,"Repeated interactions, spatial localization, and feedback loops can strengthen the effects of social norms and punishment on cooperation.",medium,"The evolution of cooperation and social norms | References to Fehr et al. (2002), Miller (1996), Durrett and Levin (1998), Nowak et al. (1994)"
10.1007_s11284-006-0162-1,10.1007_s11284-006-0162-1,4,"The dynamics of social norms, including the roles of rewards and punishment, are crucial for achieving collective action in environmental management.",medium,The evolution of cooperation and social norms | Conclusions
10.1007_s11284-006-0163-0,10.1007_s11284-006-0163-0,1,"Lattice-structured populations promote the evolution of cooperation and punishment (Altruist-Punisher) compared to well-mixed populations, especially under certain updating rules.",high,"Coevolution of cooperation and punishment | Discussion | Nakamaru and Iwasa 2005, 2006"
10.1007_s11284-006-0163-0,10.1007_s11284-006-0163-0,2,The effectiveness of punishment in promoting cooperation depends on both the population structure (lattice vs. well-mixed) and the life-history updating rule (score-dependent fertility vs. viability).,high,Coevolution of cooperation and punishment | Discussion
10.1007_s11284-006-0163-0,10.1007_s11284-006-0163-0,3,"Lattice models can also promote the evolution of spiteful behavior, not just cooperation.",high,Evolution of spite in a spatially structured habitat | Discussion
10.1007_s11284-006-0163-0,10.1007_s11284-006-0163-0,4,"The structure of social networks affects the speed of norm spreading, but not the eventual outcome, in models without payoff differences.",high,Dynamics of spreading social norms in different social networks
10.1007_s11284-013-1066-5,10.1007_s11284-013-1066-5,1,Full cooperation and sustainable resource use (MSY) can be achieved if both internal and external social pressures are sufficiently strong.,high,Abstract | Equilibria and stability | Effect of parameter values | Discussion
