custom_id,paper_type_primary,paper_type_empirical,paper_type_experimental,relevance_pgg_or_variant,relevance_punishment_or_sanctions,relevance_efficiency_or_related_payoff_outcome,outcomes_primary_outcome_type,dimension_contextual_or_better_count,dimension_informative_direct_count
10.1016_j.jtbi.2006.05.004,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,7
10.1016_j.jtbi.2006.11.002,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,5,3
10.1016_j.jtbi.2007.07.024,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1016_j.jtbi.2008.02.041,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,7,7
10.1016_j.jtbi.2008.06.017,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,7,7
10.1016_j.jtbi.2008.09.004,theory,N/A,N/A,close,exact,close,non_payoff_behavior,6,5
10.1016_j.jtbi.2008.09.015,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,7,7
10.1016_j.jtbi.2008.09.025,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,4
10.1016_j.jtbi.2008.09.0252,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,4
10.1016_j.jtbi.2008.12.007,theory,N/A,N/A,close,close,exact,efficiency_or_payoff,4,0
10.1016_j.jtbi.2009.12.030,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,4
10.1016_j.jtbi.2010.02.015,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,0
10.1016_j.jtbi.2010.02.035,theory,N/A,N/A,close,adjacent,adjacent,non_payoff_behavior,3,0
10.1016_j.jtbi.2010.06.010,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,7
10.1016_j.jtbi.2010.08.009,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,5,5
10.1016_j.jtbi.2010.09.023,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,3,0
10.1016_j.jtbi.2010.09.034,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,4,3
10.1016_j.jtbi.2011.03.014,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,3
10.1016_j.jtbi.2011.03.017,theory,N/A,N/A,exact,adjacent,close,non_payoff_behavior,4,3
10.1016_j.jtbi.2011.07.026,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,6,6
10.1016_j.jtbi.2011.07.030,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,11,11
10.1016_j.jtbi.2011.08.034,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.jtbi.2012.03.014,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1016_j.jtbi.2012.05.011,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,4,4
10.1016_j.jtbi.2012.07.002,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,5,4
10.1016_j.jtbi.2012.07.010,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1016_j.jtbi.2012.09.012,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,7
10.1016_j.jtbi.2012.10.022,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,4,4
10.1016_j.jtbi.2012.11.034,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,4,4
10.1016_j.jtbi.2012.12.019,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1016_j.jtbi.2013.01.004,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,4,4
10.1016_j.jtbi.2013.02.008,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,6
10.1016_j.jtbi.2013.05.007,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,4,2
10.1016_j.jtbi.2013.08.031,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,8,2
10.1016_j.jtbi.2014.01.037,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.jtbi.2014.03.035,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,6,5
10.1016_j.jtbi.2014.04.019,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,4,4
10.1016_j.jtbi.2014.06.041,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1016_j.jtbi.2014.07.021,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,6,6
10.1016_j.jtbi.2014.10.037,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,6,6
10.1016_j.jtbi.2015.09.009,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,4,3
10.1016_j.jtbi.2015.12.016,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,5
10.1016_j.jtbi.2016.02.012,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,7,5
10.1016_j.jtbi.2016.02.013,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,5,5
10.1016_j.jtbi.2016.03.017,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,0
10.1016_j.jtbi.2016.08.035,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,8,7
10.1016_j.jtbi.2016.11.012,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1016_j.jtbi.2016.12.002,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,6,6
10.1016_j.jtbi.2017.03.006,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,4
10.1016_j.jtbi.2017.04.004,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1016_j.jtbi.2017.06.001,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,4,4
10.1016_j.jtbi.2017.10.007,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,5
10.1016_j.jtbi.2018.04.018,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1016_j.jtbi.2018.04.024,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.jtbi.2018.04.027,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,6,5
10.1016_j.jtbi.2019.05.019,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1016_j.jtbi.2019.07.012,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,6,6
10.1016_j.jtbi.2019.110103,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1016_j.jtbi.2020.110345,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,5
10.1016_j.jtbi.2020.110423,theory,N/A,N/A,close,exact,close,non_payoff_behavior,3,3
10.1016_j.jtbi.2021.110603,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,4,4
10.1016_j.jtbi.2021.110606,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,2,2
10.1016_j.jtbi.2021.110737,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,6
10.1016_j.jtbi.2022.111052,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.jtbi.2023.111585,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,5,4
10.1016_j.jtbi.2023.111665,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,8,8
10.1016_j.jtbi.2023.111715,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,0
10.1016_j.jtbi.2024.111946,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,4,4
10.1016_j.jtbi.2025.112043,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1016_j.jtbi.2025.112089,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,4,3
10.1016_j.jtbi.2025.112212,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,3,3
10.1016_j.knosys.2017.05.016,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,6,6
10.1016_j.knosys.2019.07.006,theory,N/A,N/A,exact,close,exact,efficiency_or_payoff,5,5
10.1016_j.labeco.2008.08.002,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,11,10
10.1016_j.leaqua.2019.04.002,theory,N/A,N/A,close,close,exact,efficiency_or_payoff,9,4
10.1016_j.leaqua.2019.04.003,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,9,9
10.1016_j.leaqua.2019.101351,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1016_j.leaqua.2021.101589,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1016_j.leaqua.2023.101695,empirical,experimental,lab_experiment,exact,close,exact,efficiency_or_payoff,9,4
10.1016_j.marpol.2019.103673,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1016_j.marpol.2024.106493,empirical,experimental,lab_experiment,exact,close,adjacent,non_payoff_behavior,10,10
10.1016_j.mathsocsci.2017.09.002,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,9
10.1016_j.neubiorev.2008.09.008,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,8,0
10.1016_j.neucom.2024.127566,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.neucom.2024.128510,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.neulet.2017.10.020,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,6,6
10.1016_j.neuroimage.2019.06.047,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1016_j.neuropsychologia.2007.11.033,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1016_j.nonrwa.2009.01.009,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,3,0
10.1016_j.obhdp.2009.01.004,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,7,5
10.1016_j.obhdp.2011.05.007,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1016_j.obhdp.2012.06.007,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.obhdp.2012.07.006,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,8,8
10.1016_j.obhdp.2012.11.003,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,4,0
10.1016_j.obhdp.2014.09.005,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,12,12
10.1016_j.obhdp.2015.01.003,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.obhdp.2015.03.006,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,12,12
10.1016_j.obhdp.2016.02.003,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,7,0
10.1016_j.obhdp.2016.02.004,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,13,13
10.1016_j.obhdp.2018.07.001,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1016_j.obhdp.2022.104152,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1016_j.ocecoaman.2022.106447,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,8,3
10.1016_j.paid.2010.05.002,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,3,3
10.1016_j.paid.2010.05.013,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1016_j.paid.2016.05.005,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.paid.2024.112694,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1016_j.physa.2006.11.047,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,11,9
10.1016_j.physa.2007.04.099,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2007.06.008,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,2,0
10.1016_j.physa.2009.07.013,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2009.11.010,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.physa.2010.04.018,theory,N/A,N/A,exact,adjacent,close,non_payoff_behavior,4,3
10.1016_j.physa.2010.12.044,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2011.10.009,theory,N/A,N/A,exact,exact,exact,mixed,9,9
10.1016_j.physa.2012.03.027,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.physa.2012.07.078,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.physa.2012.12.022,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.physa.2013.05.054,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,6
10.1016_j.physa.2014.06.041,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1016_j.physa.2015.01.029,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2015.05.111,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,0
10.1016_j.physa.2015.07.006,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.physa.2015.08.053,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,4,4
10.1016_j.physa.2015.12.128,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.physa.2016.06.039,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,2
10.1016_j.physa.2017.01.086,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,2
10.1016_j.physa.2017.09.046,empirical,experimental,lab_experiment,adjacent,close,adjacent,non_payoff_behavior,8,7
10.1016_j.physa.2018.03.004,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2018.03.054,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2018.08.070,theory,N/A,N/A,close,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2018.08.170,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,2,0
10.1016_j.physa.2018.09.031,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.physa.2018.09.194,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.physa.2019.121767,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,2
10.1016_j.physa.2019.121796,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1016_j.physa.2019.121866,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,6,6
10.1016_j.physa.2019.123410,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.physa.2020.124691,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.physa.2021.126379,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2021.126804,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,4
10.1016_j.physa.2021.126839,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1016_j.physa.2022.127490,theory,N/A,N/A,adjacent,adjacent,close,mixed,6,0
10.1016_j.physa.2022.127913,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,6
10.1016_j.physa.2022.127997,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2022.128097,empirical,experimental,lab_experiment,exact,exact,close,mixed,11,11
10.1016_j.physa.2022.128165,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,10,9
10.1016_j.physa.2022.128371,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,6,0
10.1016_j.physa.2023.129038,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.physa.2023.129282,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physa.2023.129283,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,5,2
10.1016_j.physa.2024.129631,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,6,2
10.1016_j.physa.2024.129999,empirical,experimental,other_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.physa.2025.130696,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,3,1
10.1016_j.physa.2025.130902,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physd.2023.133836,theory,N/A,N/A,close,exact,close,non_payoff_behavior,4,4
10.1016_j.physleta.2014.11.035,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,3,3
10.1016_j.physleta.2015.07.032,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,3
10.1016_j.physleta.2016.06.017,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,8,8
10.1016_j.physleta.2017.09.041,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,4
10.1016_j.physleta.2018.04.031,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,7,6
10.1016_j.physleta.2018.05.020,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,4,4
10.1016_j.physleta.2018.10.001,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,6,6
10.1016_j.physleta.2019.01.021,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.physleta.2019.126165,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.physleta.2020.126276,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1016_j.physleta.2020.126723,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,7,7
10.1016_j.physleta.2020.126867,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.physleta.2020.126904,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,8,8
10.1016_j.physleta.2020.126965,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,9,9
10.1016_j.physleta.2022.127935,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,7
10.1016_j.physleta.2022.127969,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,5,5
10.1016_j.physleta.2022.128138,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,8,5
10.1016_j.physleta.2022.128274,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physleta.2022.128302,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,6,6
10.1016_j.physleta.2023.128837,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.physleta.2023.128879,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,5
10.1016_j.physleta.2023.129247,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,3
10.1016_j.physleta.2024.129652,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.physleta.2024.129951,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.physleta.2024.130196,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,9,9
10.1016_j.physrep.2017.05.004,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,10,8
10.1016_j.plrev.2014.02.003,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,5
10.1016_j.plrev.2016.08.015,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,4,4
10.1016_j.puhe.2015.01.030,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1016_j.pursup.2017.11.006,empirical,experimental,lab_experiment,close,exact,close,mixed,10,10
10.1016_j.reseneeco.2017.07.004,empirical,experimental,field_experiment,adjacent,close,adjacent,non_payoff_behavior,8,8
10.1016_j.rser.2025.115527,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,9,9
10.1016_j.socec.2011.04.001,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.socec.2011.10.010,theory,N/A,N/A,adjacent,adjacent,adjacent,N/R,1,0
10.1016_j.socec.2012.04.014,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,7,7
10.1016_j.socec.2013.02.017,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1016_j.socec.2014.09.001,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.socec.2015.12.002,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1016_j.socec.2016.03.005,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,8,8
10.1016_j.socec.2016.04.009,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1016_j.socec.2016.08.008,empirical,experimental,lab_experiment,exact,adjacent,exact,efficiency_or_payoff,6,6
10.1016_j.socec.2016.10.003,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,13,13
10.1016_j.socec.2017.11.001,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,3,3
10.1016_j.socec.2018.03.007,empirical,experimental,lab_experiment,exact,exact,exact,mixed,13,13
10.1016_j.socec.2018.05.007,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1016_j.socec.2018.08.003,empirical,experimental,lab_experiment,adjacent,close,close,mixed,9,9
